Driver_ID,Age,Experience_Years,Average_Speed,Harsh_Braking_Count,Night_Driving_Hours,Distance_Per_Day,Mobile_Usage_Time,Traffic_Violations,Accident_History,Driving_Score,Risk_Level,Insurance_Premium
DRV02320,24,5,58.8,4,1.9,44.0,12.2,1,0,81,Low,8032.19
DRV02321,59,16,52.0,0,2.3,84.8,3.7,0,0,100,Low,4491.05
DRV02322,49,17,35.4,1,1.5,83.2,27.4,1,0,80,Low,6313.17
DRV02323,19,1,70.1,1,2.3,55.5,11.2,1,0,83,Low,7903.84
DRV02324,24,3,48.5,3,6.8,55.1,9.7,0,0,82,Low,7044.15
DRV02325,67,28,46.6,5,0.3,55.9,20.9,4,0,60,Medium,12154.32
DRV02326,30,12,70.1,1,1.0,55.5,5.7,2,1,75,Medium,11896.98
DRV02327,41,10,31.4,1,4.3,33.5,25.1,1,3,40,High,19095.96
DRV02328,60,13,66.2,10,3.1,88.9,19.7,0,2,40,High,16713.9
DRV02329,37,18,73.9,5,0.6,63.4,9.4,0,0,87,Low,6094.86
DRV02330,58,37,46.8,1,2.4,52.7,5.2,1,0,87,Low,5439.85
DRV02331,51,32,35.9,0,0.8,38.1,21.5,1,0,92,Low,6499.62
DRV02332,20,0,53.8,3,1.4,52.2,5.1,0,0,85,Low,7582.76
DRV02333,18,0,36.1,2,10,38.8,2.1,0,0,76,Low,8329.13
DRV02334,24,6,59.0,2,1.7,6.7,31.7,1,0,69,Medium,12386.75
DRV02335,29,4,68.6,2,3.1,85.7,14.2,1,0,65,Medium,11310.3
DRV02336,44,7,31.8,1,0.9,62.9,9.4,0,1,87,Low,7876.37
DRV02337,46,21,89.6,1,7.0,77.3,6.7,0,1,65,Medium,11735.19
DRV02338,30,9,51.1,3,6.9,104.2,0.7,0,0,84,Low,5832.64
DRV02339,42,13,43.6,0,3.5,10.1,12.0,0,1,79,Low,6295.11
DRV02340,26,4,44.2,0,0.6,66.6,5.0,1,0,87,Low,7462.29
DRV02341,31,8,27.2,4,3.2,75.8,6.6,1,2,56,Medium,12947.35
DRV02342,43,20,73.1,15,7.9,5,7.6,0,0,57,Medium,11411.61
DRV02343,43,20,57.8,1,1.7,13.1,4.7,0,0,100,Low,5299.42
DRV02344,45,11,62.3,1,0.5,65.1,2.6,0,0,100,Low,4558.09
DRV02345,26,0,58.0,3,3.8,58.0,15.1,1,0,67,Medium,11741.36
DRV02346,38,17,49.5,3,8.1,75.2,10.0,2,0,70,Medium,11129.9
DRV02347,49,3,59.5,0,0.9,35.6,10.1,1,0,90,Low,7384.36
DRV02348,56,5,43.4,9,4.6,44.0,6.1,0,1,66,Medium,12522.59
DRV02349,48,0,53.7,3,0.9,26.6,6.0,4,2,49,High,20545.53
DRV02350,18,0,25,5,0.8,54.7,3.7,0,0,81,Low,7864.99
DRV02351,69,12,61.4,25,1.6,37.6,1.7,1,0,36,High,16708.6
DRV02352,44,13,44.3,0,1.5,60.8,36.6,0,0,86,Low,6019.06
DRV02353,38,10,49.2,11,2.6,69.3,0.6,2,2,49,High,17966.68
DRV02354,53,31,78.3,1,3.4,56.2,9.0,0,0,91,Low,6617.98
DRV02355,30,9,66.9,10,0.3,9.7,5.7,0,0,82,Low,7293.93
DRV02356,39,15,72.1,3,1.4,5,16.6,0,0,84,Low,5433.47
DRV02357,51,21,41.2,5,3.8,21.7,20.4,0,0,75,Low,6334.34
DRV02358,24,0,49.9,1,2.3,38.3,5.1,1,0,81,Low,8424.39
DRV02359,21,0,40.4,1,2.6,34.0,5.0,0,1,83,Low,9086.21
DRV02360,65,17,50.8,0,5.3,52.2,4.0,1,0,93,Low,7026.88
DRV02361,70,36,57.8,4,3.4,37.4,12.8,0,0,93,Low,5837.35
DRV02362,62,36,59.9,0,0.6,88.7,7.2,0,0,100,Low,4720.77
DRV02363,63,41,77.1,21,2.4,62.3,1.3,1,1,37,High,17460.94
DRV02364,63,40,43.7,1,1.2,120.2,11.8,0,0,93,Low,5355.23
DRV02365,42,11,70.4,0,0.3,48.8,14.2,1,1,73,Medium,11453.08
DRV02366,70,10,35.1,15,8.0,69.6,21.3,0,0,34,High,15995.09
DRV02367,65,7,79.5,11,1.5,53.4,12.3,0,0,60,Medium,11323.66
DRV02368,47,1,68.1,0,5.1,52.8,10.7,2,1,54,Medium,13044.22
DRV02369,70,31,74.6,0,4.8,14.1,16.2,2,0,70,Medium,10727.5
DRV02370,59,38,69.5,0,3.1,36.9,6.4,0,1,85,Low,5244.19
DRV02371,70,10,66.8,6,8.5,66.1,7.3,2,2,38,High,18372.41
DRV02372,69,18,54.6,3,2.2,6.4,7.1,1,2,69,Medium,11901.66
DRV02373,48,6,52.7,0,1.0,57.2,5.5,4,0,68,Medium,12288.6
DRV02374,57,39,38.7,4,2.0,5,7.4,0,1,87,Low,7144.98
DRV02375,20,0,53.6,1,1.7,42.5,3.2,0,0,83,Low,6976.22
DRV02376,54,12,60.9,0,4.3,65.2,11.4,0,1,78,Low,7043.77
DRV02377,65,46,61.2,1,4.0,25.3,11.2,0,0,97,Low,5817.12
DRV02378,55,37,66.7,0,1.6,85.5,4.8,0,0,100,Low,4980.83
DRV02379,33,8,46.5,2,8.2,7.7,1.9,0,1,71,Medium,10612.82
DRV02380,54,5,47.6,9,4.8,52.2,14.0,0,2,49,High,18319.89
DRV02381,49,22,78.9,9,2.9,54.3,21.3,1,0,51,Medium,10341.52
DRV02382,29,9,57.6,0,3.5,64.0,21.6,1,0,78,Low,7643.33
DRV02383,66,17,63.0,4,1.8,101.8,2.1,0,0,89,Low,5477.24
DRV02384,48,8,47.3,7,1.2,32.6,0.2,1,0,83,Low,6810.55
DRV02385,57,39,51.0,0,8.6,35.1,5.2,3,0,70,Medium,11906.91
DRV02386,58,4,69.4,2,2.4,60.6,2.7,0,2,69,Medium,12480.94
DRV02387,29,4,65.1,1,2.6,29.2,38.6,1,0,64,Medium,12424.31
DRV02388,63,44,69.4,3,0.1,79.0,2.5,1,0,87,Low,6567.66
DRV02389,69,39,85.1,1,5.0,27.6,21.6,0,4,42,High,19592.61
DRV02390,67,22,66.1,0,1.7,57.8,2.5,2,0,89,Medium,9560.13
DRV02391,43,2,54.5,3,2.8,52.7,2.6,2,0,75,Medium,12586.87
DRV02392,45,12,39.6,0,2.2,81.4,8.7,1,1,77,Low,7435.15
DRV02393,63,21,70.7,3,1.3,86.9,28.9,0,0,75,Low,5793.45
DRV02394,35,16,63.9,0,0.8,55.6,7.9,0,0,100,Low,4680.31
DRV02395,27,0,82.9,6,0.4,22.8,13.2,0,0,64,Medium,11445.03
DRV02396,51,25,39.6,3,5.1,67.2,4.3,0,1,78,Low,7146.1
DRV02397,56,6,69.8,1,4.5,37.2,21.9,0,0,78,Low,7233.29
DRV02398,51,20,66.3,1,8.0,36.7,4.0,0,0,99,Low,5190.22
DRV02399,64,8,73.5,5,1.7,78.9,7.8,1,4,40,High,21398.92
DRV02400,38,7,96.7,8,1.2,23.9,8.7,0,0,61,Medium,11960.37
DRV02401,64,12,44.9,4,3.9,20.2,13.9,0,0,81,Low,6410.75
DRV02402,52,31,49.4,0,4.6,49.1,6.0,0,2,78,Medium,10538.27
DRV02403,41,2,81.8,6,4.0,52.2,22.1,0,0,53,Medium,12299.96
DRV02404,22,3,57.2,3,4.8,12.5,9.7,1,3,41,High,19484.91
DRV02405,53,20,54.5,4,6.6,32.0,14.3,0,4,45,High,18797.43
DRV02406,59,14,36.8,5,1.6,90.6,12.7,0,0,83,Low,6272.36
DRV02407,29,10,67.1,1,5.3,55.6,6.9,4,4,22,High,21852.17
DRV02408,18,0,36.6,3,6.9,33.8,20.9,0,1,50,Medium,14169.97
DRV02409,33,0,71.4,1,4.2,5,11.3,0,0,81,Low,7101.46
DRV02410,39,3,68.3,0,0.5,91.8,2.2,0,0,95,Low,6057.75
DRV02411,65,45,64.5,3,3.2,42.9,15.2,1,0,79,Low,6870.7
DRV02412,56,0,71.5,0,0.7,40.4,32.1,0,0,70,Medium,11592.42
DRV02413,50,29,85.3,19,1.4,5,15.4,1,0,34,High,16535.27
DRV02414,68,33,67.4,3,1.6,16.0,6.3,1,1,87,Low,6693.64
DRV02415,25,1,72.2,1,3.9,33.2,28.1,0,0,61,Medium,10831.19
DRV02416,33,3,100.9,2,1.2,5,23.7,0,3,38,High,19675.17
DRV02417,19,0,61.5,0,2.6,102.8,7.4,0,0,92,Low,7768.51
DRV02418,22,2,64.8,0,3.3,49.5,2.1,0,0,91,Low,6730.46
DRV02419,66,4,53.7,2,4.8,80.1,5.8,1,0,77,Low,7260.34
DRV02420,26,1,72.6,8,2.5,54.1,13.6,0,0,60,Medium,12299.43
DRV02421,54,19,75.1,5,1.1,76.5,28.6,0,0,71,Medium,10671.68
DRV02422,63,33,64.8,5,5.4,17.2,24.3,0,0,73,Medium,10258.93
DRV02423,50,30,51.8,6,4.1,50.1,9.0,0,0,84,Low,6124.73
DRV02424,41,3,46.0,5,2.6,37.1,24.9,1,2,44,High,18911.96
DRV02425,53,1,25,4,6.6,48.6,1.6,1,0,65,Medium,11800.14
DRV02426,39,19,65.3,5,3.5,77.1,14.7,0,2,66,Medium,11691.44
DRV02427,67,15,42.9,4,2.1,34.9,8.1,2,2,69,Medium,13314.07
DRV02428,65,29,64.1,1,2.9,45.9,4.3,0,1,89,Low,6863.34
DRV02429,32,10,52.5,5,0.5,65.7,15.4,1,0,68,Medium,10537.46
DRV02430,55,10,37.0,0,2.9,7.7,14.9,0,1,80,Low,8087.31
DRV02431,22,0,60.7,0,2.8,28.3,10.9,3,0,74,Medium,12543.9
DRV02432,37,17,41.5,2,1.7,60.1,6.0,3,0,79,Medium,11622.89
DRV02433,48,2,60.1,0,2.9,50.8,5.0,0,0,91,Low,7065.37
DRV02434,68,48,69.8,1,2.4,51.3,10.7,2,1,72,Medium,12531.45
DRV02435,61,3,58.7,0,2.8,13.8,18.3,0,0,87,Low,6809.8
DRV02436,47,0,54.0,0,0.9,76.8,5.3,2,1,72,Medium,12875.46
DRV02437,68,7,65.7,0,1.7,67.8,19.4,1,0,87,Low,6713.13
DRV02438,48,9,86.8,13,5.1,55.8,3.5,1,0,48,High,17149.0
DRV02439,34,3,52.9,7,0.9,39.1,14.3,1,0,70,Medium,11940.94
DRV02440,61,19,55.9,2,2.3,82.5,5.6,1,0,94,Low,5906.5
DRV02441,61,20,47.0,5,2.0,18.9,8.2,0,2,72,Medium,12138.77
DRV02442,66,20,49.0,3,5.5,44.9,2.0,2,1,72,Medium,11616.93
DRV02443,20,0,60.6,1,2.4,35.8,7.0,0,1,82,Low,8779.81
DRV02444,59,10,54.0,0,9.7,47.7,10.2,2,1,53,Medium,12926.75
DRV02445,34,9,70.8,1,5.2,36.1,9.6,2,0,68,Medium,11980.72
DRV02446,20,1,32.0,0,0.2,67.2,30.6,0,0,88,Low,8564.86
DRV02447,47,11,68.0,2,4.0,7.5,23.6,2,2,41,High,17843.17
DRV02448,55,6,60.2,7,0.4,51.9,7.2,0,0,81,Low,6984.27
DRV02449,45,1,25,7,4.4,14.9,1.4,0,0,69,Medium,10333.09
DRV02450,24,5,47.4,4,2.4,50.3,5.0,1,1,69,Medium,13146.0
DRV02451,50,16,93.7,2,3.8,29.8,21.2,2,0,57,Medium,11687.9
DRV02452,69,19,36.9,1,4.3,23.7,17.9,0,1,81,Low,6613.8
DRV02453,36,4,51.0,1,8.7,52.2,4.7,0,1,71,Medium,12212.3
DRV02454,47,13,69.1,0,4.8,38.6,5.8,0,0,96,Low,5848.46
DRV02455,32,8,65.2,0,5.5,53.9,9.5,1,0,75,Low,7742.95
DRV02456,51,8,25,2,3.1,67.7,4.6,1,0,85,Low,6133.54
DRV02457,47,6,57.0,2,6.4,35.3,2.4,0,0,81,Low,7042.27
DRV02458,66,10,67.6,3,1.7,54.5,10.5,0,1,86,Low,7296.87
DRV02459,39,6,62.2,9,3.0,41.6,1.2,0,0,78,Low,7374.03
DRV02460,19,1,79.2,7,3.0,58.7,3.3,0,3,43,High,19814.5
DRV02461,51,21,100.1,0,5.1,69.2,24.9,0,0,71,Medium,10873.21
DRV02462,21,3,60.2,4,3.0,52.6,12.2,0,0,74,Medium,10927.36
DRV02463,38,18,54.2,1,0.8,51.4,13.3,1,1,86,Low,7328.91
DRV02464,41,14,59.0,0,0.3,42.3,10.6,0,0,96,Low,4563.65
DRV02465,47,10,97.7,5,1.0,52.4,1.2,1,0,65,Medium,11092.18
DRV02466,68,31,47.1,1,3.8,80.5,6.7,1,0,96,Low,5888.21
DRV02467,57,18,54.3,0,2.7,36.7,11.0,1,0,90,Low,7178.58
DRV02468,32,10,32.3,1,0.6,34.5,5.5,0,2,80,Medium,12055.26
DRV02469,36,6,79.8,0,6.7,7.6,17.0,0,3,33,High,19165.03
DRV02470,53,26,34.0,8,5.2,32.8,7.2,0,0,79,Low,6225.43
DRV02471,59,27,49.2,2,4.3,51.6,8.9,0,0,100,Low,6018.29
DRV02472,35,6,63.6,5,2.3,40.0,10.5,2,4,30,High,21111.82
DRV02473,18,0,45.6,2,3.9,55.3,2.2,0,0,75,Low,7300.62
DRV02474,62,37,61.3,14,6.6,53.9,15.0,0,3,34,High,18722.17
DRV02475,25,2,35.8,18,6.7,86.1,10.1,1,0,32,High,18419.04
DRV02476,29,5,60.5,0,3.5,24.8,0.2,2,1,73,Medium,13158.84
DRV02477,20,2,61.8,9,1.8,46.3,8.0,0,0,62,Medium,12279.59
DRV02478,35,14,77.2,6,0.4,15.7,10.0,0,0,82,Low,7158.51
DRV02479,20,0,63.5,0,2.0,9.9,4.4,0,1,86,Low,7842.44
DRV02480,33,14,27.9,9,7.1,67.0,18.2,0,0,58,Medium,10915.75
DRV02481,36,17,55.8,1,3.1,27.7,5.0,0,1,85,Low,6567.29
DRV02482,44,6,51.8,0,4.4,12.7,16.9,0,1,81,Low,7567.71
DRV02483,28,1,47.0,0,5.2,86.7,16.1,0,0,84,Low,7218.03
DRV02484,47,29,59.7,7,4.8,39.2,6.4,2,0,72,Medium,10907.22
DRV02485,70,47,51.6,2,2.5,72.0,9.4,0,0,100,Low,5473.24
DRV02486,40,4,81.8,10,2.8,49.9,6.5,0,0,55,Medium,11479.34
DRV02487,49,8,42.3,22,3.0,32.3,5.7,0,1,27,High,17217.96
DRV02488,44,19,72.4,2,4.9,87.4,8.5,0,0,84,Low,5842.08
DRV02489,45,6,47.6,6,0.8,38.9,4.4,0,0,88,Low,6527.69
DRV02490,19,0,64.1,8,2.3,55.4,6.5,0,0,70,Medium,12308.65
DRV02491,43,3,50.9,2,2.9,64.1,9.0,0,0,81,Low,7126.58
DRV02492,52,12,47.6,10,4.7,26.5,4.5,1,0,63,Medium,10367.18
DRV02493,45,21,58.0,3,1.1,74.8,7.7,0,1,88,Low,6620.97
DRV02494,70,47,46.6,2,4.1,55.8,8.3,0,0,100,Low,4901.64
DRV02495,36,4,29.2,7,3.1,67.8,4.3,1,1,62,Medium,12824.11
DRV02496,18,0,37.2,7,7.5,5,2.0,1,2,38,High,18796.07
DRV02497,18,0,35.2,0,1.8,39.2,6.2,0,1,84,Low,9103.49
DRV02498,39,13,39.0,1,1.5,66.5,1.5,0,0,100,Low,5488.69
DRV02499,52,5,60.6,0,3.2,46.8,27.9,2,0,67,Medium,12422.35
DRV02500,27,4,47.8,11,0.6,45.2,0.9,1,1,58,Medium,13259.75
DRV02501,21,3,70.4,0,0.4,50.9,9.3,0,0,89,Low,7598.45
DRV02502,26,7,35.3,2,2.3,53.5,7.9,0,0,91,Low,6770.13
DRV02503,53,6,49.1,0,2.5,102.9,6.8,0,1,78,Low,7117.34
DRV02504,56,17,68.8,7,10,82.0,4.9,0,0,62,Medium,9608.09
DRV02505,57,21,25,6,3.0,46.7,25.1,1,0,70,Medium,10887.65
DRV02506,56,7,68.3,3,3.7,68.8,6.4,0,0,85,Low,7301.05
DRV02507,23,3,67.6,0,8.1,42.4,28.0,0,0,69,Medium,11644.04
DRV02508,34,6,32.3,1,1.9,78.4,3.8,1,0,90,Low,7096.41
DRV02509,62,0,45.9,0,10,28.3,7.9,0,0,79,Low,7859.42
DRV02510,46,17,50.2,0,6.0,73.0,0.9,2,1,77,Medium,12764.57
DRV02511,39,16,56.0,12,1.9,23.0,8.2,0,0,73,Medium,10119.48
DRV02512,36,8,65.5,0,5.4,15.7,7.1,1,0,83,Low,6744.19
DRV02513,70,49,70.3,2,1.4,56.0,6.3,3,1,69,Medium,11863.08
DRV02514,24,6,51.5,2,4.9,5,12.0,0,0,90,Low,6630.06
DRV02515,32,11,63.1,0,3.8,86.9,5.7,0,0,100,Low,6725.56
DRV02516,26,5,68.5,1,4.5,58.4,7.8,0,0,81,Low,6830.88
DRV02517,29,9,60.8,0,4.0,41.9,0.9,0,1,83,Low,8266.75
DRV02518,30,9,70.5,1,0.8,74.9,14.9,0,2,68,Medium,12225.38
DRV02519,69,27,47.5,6,1.4,16.1,11.1,0,4,49,High,19146.43
DRV02520,47,21,54.3,15,3.2,42.6,7.9,0,0,63,Medium,10386.68
DRV02521,61,0,49.2,1,3.3,20.0,31.4,2,0,57,Medium,13543.0
DRV02522,39,20,39.3,6,2.4,61.8,8.9,0,1,77,Low,8041.49
DRV02523,44,17,67.3,0,1.8,18.4,20.8,0,0,96,Low,5259.96
DRV02524,43,3,65.0,12,4.0,51.1,7.5,0,1,43,High,17490.09
DRV02525,51,33,94.8,3,1.3,32.2,12.8,2,1,54,Medium,12310.32
DRV02526,59,39,45.6,2,5.3,70.4,2.6,0,2,79,Medium,11558.56
DRV02527,59,15,71.6,3,1.0,25.9,4.3,0,1,79,Low,6047.49
DRV02528,31,7,79.2,6,4.4,41.0,15.2,2,0,49,High,16852.94
DRV02529,66,23,58.7,0,3.9,50.4,4.8,0,2,79,Medium,10793.68
DRV02530,61,4,57.6,3,0.8,50.3,4.2,0,0,94,Low,7385.08
DRV02531,29,9,56.2,7,1.7,51.8,9.0,0,0,81,Low,6674.52
DRV02532,18,0,45.3,5,0.8,19.5,29.8,2,2,37,High,20906.12
DRV02533,37,16,61.6,6,3.3,121.6,3.1,0,1,75,Low,7710.68
DRV02534,25,7,63.5,5,3.6,46.8,9.6,0,0,78,Low,7155.41
DRV02535,33,0,70.9,5,1.9,24.9,14.0,0,0,71,Medium,11236.97
DRV02536,41,19,65.6,1,0.8,35.9,15.6,0,0,99,Low,5648.5
DRV02537,20,0,64.6,2,3.7,54.2,3.9,1,0,71,Medium,12476.65
DRV02538,24,5,58.8,2,1.0,23.7,18.4,0,1,77,Low,8544.18
DRV02539,30,8,48.2,0,2.8,59.1,11.9,1,3,53,High,18905.05
DRV02540,19,1,60.3,6,0.8,46.8,6.9,1,0,73,Medium,12718.74
DRV02541,53,18,42.2,0,6.7,62.5,8.6,0,0,92,Low,5335.93
DRV02542,19,1,39.6,7,2.2,70.0,6.5,0,0,77,Low,8541.67
DRV02543,59,38,69.8,5,3.6,46.0,3.1,2,0,73,Medium,10881.49
DRV02544,28,1,63.7,2,1.4,31.6,1.4,0,0,91,Low,6913.29
DRV02545,38,2,74.5,4,1.8,58.9,22.4,0,1,58,Medium,13104.83
DRV02546,69,28,25.8,3,0.8,26.4,2.0,1,0,95,Low,6607.21
DRV02547,33,3,26.7,0,6.1,23.1,8.0,0,0,89,Low,6625.71
DRV02548,39,4,56.2,0,3.1,72.1,21.5,0,0,91,Low,6513.38
DRV02549,47,24,60.5,0,5.3,36.0,5.0,2,0,83,Medium,10017.69
DRV02550,30,11,71.2,1,3.9,74.8,10.8,0,1,73,Medium,11291.27
DRV02551,29,7,79.4,8,1.4,39.2,6.8,1,0,62,Medium,11329.72
DRV02552,70,39,58.9,4,1.4,76.4,10.7,0,0,98,Low,6053.59
DRV02553,55,35,60.8,1,4.9,86.2,5.1,1,0,88,Low,6268.64
DRV02554,27,7,58.3,8,8.0,112.6,34.4,1,0,45,High,17084.67
DRV02555,33,8,59.5,4,1.1,36.2,15.9,1,0,82,Low,7341.95
DRV02556,43,5,64.0,2,2.9,20.0,5.6,1,1,78,Low,7929.25
DRV02557,31,4,83.8,0,0.9,7.5,14.0,1,1,62,Medium,12687.82
DRV02558,58,19,44.3,9,0.7,67.7,3.2,0,0,82,Low,5339.44
DRV02559,60,24,52.9,8,2.8,79.0,4.7,1,2,55,Medium,13385.51
DRV02560,69,7,38.0,0,2.0,84.3,7.3,0,0,99,Low,5697.51
DRV02561,54,11,87.7,0,3.7,22.6,18.3,0,0,80,Low,7298.34
DRV02562,37,7,57.1,4,2.0,18.3,0.8,1,0,83,Low,6666.78
DRV02563,56,26,58.8,1,0.9,74.0,22.2,0,0,100,Low,5504.76
DRV02564,42,10,64.4,5,2.8,48.5,17.6,0,0,77,Low,6913.66
DRV02565,48,5,30.7,3,6.9,32.4,10.3,0,2,59,Medium,13501.75
DRV02566,23,2,57.7,1,2.4,14.7,13.2,1,1,70,Medium,12396.42
DRV02567,34,5,63.6,0,0.8,49.7,3.4,1,0,88,Low,6868.32
DRV02568,52,27,98.7,3,1.3,75.7,26.4,1,1,52,Medium,13046.77
DRV02569,48,22,26.6,9,5.3,67.7,4.0,0,0,73,Medium,9593.8
DRV02570,56,34,64.4,2,0.3,34.6,13.5,0,1,89,Low,6184.73
DRV02571,38,0,62.0,1,0.6,5,1.2,0,0,90,Low,7060.71
DRV02572,42,13,51.5,2,2.3,5,2.5,0,0,100,Low,5668.45
DRV02573,26,6,49.3,9,3.4,80.5,3.3,0,0,69,Medium,11425.56
DRV02574,58,14,51.3,1,7.2,68.9,9.3,1,1,74,Medium,11576.87
DRV02575,44,21,82.7,1,6.0,29.6,17.6,0,0,87,Low,6178.78
DRV02576,65,35,66.0,6,4.7,26.0,20.3,2,1,50,Medium,12642.84
DRV02577,35,13,53.5,6,2.5,60.6,30.5,0,0,75,Low,7072.45
DRV02578,51,21,55.9,0,1.8,73.6,11.8,0,0,100,Low,5115.52
DRV02579,38,7,68.4,0,4.1,22.3,16.6,1,0,73,Medium,11527.33
DRV02580,65,10,63.6,1,0.4,49.1,4.6,0,0,95,Low,5618.35
DRV02581,46,4,35.0,9,1.4,43.4,10.2,1,1,48,High,17227.23
DRV02582,69,24,69.5,16,5.8,53.4,2.1,0,0,56,Medium,10439.81
DRV02583,59,27,67.5,0,4.1,53.1,4.9,0,1,88,Low,6385.02
DRV02584,55,15,74.7,14,2.9,36.2,5.1,1,0,53,Medium,11668.04
DRV02585,39,19,66.2,9,3.2,37.2,22.8,0,1,59,Medium,11455.43
DRV02586,21,1,50.0,1,1.5,59.0,10.9,0,1,83,Low,9796.43
DRV02587,23,1,40.5,0,2.2,77.7,9.2,0,0,92,Low,6733.67
DRV02588,42,14,56.5,4,1.0,59.1,6.2,0,0,100,Low,5124.36
DRV02589,36,17,83.9,1,1.1,44.1,25.5,0,0,81,Low,6912.25
DRV02590,38,15,70.8,4,1.2,37.2,20.4,1,0,75,Low,6526.21
DRV02591,52,11,38.8,5,4.1,41.2,15.0,0,3,50,High,17701.68
DRV02592,23,3,51.8,3,6.0,28.5,5.7,0,4,43,High,20222.67
DRV02593,67,20,76.4,0,1.7,83.3,4.0,4,2,52,Medium,13948.63
DRV02594,52,23,49.0,0,0.7,72.5,19.6,0,0,100,Low,5212.88
DRV02595,46,1,57.8,5,2.7,14.8,14.0,0,0,74,Medium,11208.64
DRV02596,69,44,55.7,2,5.4,56.9,9.9,2,0,78,Medium,11235.55
DRV02597,32,10,50.1,3,1.1,86.0,2.6,0,0,98,Low,6217.42
DRV02598,59,11,52.9,4,1.4,10.9,11.5,1,0,90,Low,6397.42
DRV02599,61,3,28.6,2,3.3,71.2,6.6,1,0,75,Low,7926.32
DRV02600,55,19,78.5,2,6.0,44.2,8.1,0,0,86,Low,6458.44
DRV02601,22,1,61.8,16,1.4,68.9,7.4,0,0,50,Medium,12904.0
DRV02602,23,1,47.3,3,8.5,28.3,11.4,2,0,50,Medium,13013.31
DRV02603,54,32,25,5,0.8,5,4.9,0,0,97,Low,5112.82
DRV02604,29,2,60.2,5,2.7,5,9.6,2,1,57,Medium,14023.12
DRV02605,24,6,41.6,2,2.7,28.7,10.6,0,0,86,Low,6945.59
DRV02606,30,0,45.3,2,4.5,59.5,9.0,1,0,71,Medium,11464.84
DRV02607,22,0,68.0,7,5.4,5,18.5,0,1,46,High,18163.3
DRV02608,63,28,49.7,1,6.0,82.8,15.6,0,0,93,Low,6266.22
DRV02609,66,9,69.9,14,0.1,49.4,28.1,1,0,43,High,15942.9
DRV02610,26,1,48.1,4,4.7,41.9,2.9,0,1,62,Medium,12354.54
DRV02611,19,0,47.1,1,2.5,28.8,13.2,0,1,80,Low,10198.33
DRV02612,38,18,43.6,0,0.6,45.9,14.8,5,2,45,High,19139.53
DRV02613,58,12,54.2,0,5.4,38.1,3.3,3,0,72,Medium,11469.32
DRV02614,58,21,85.7,6,1.7,60.8,10.0,0,0,77,Low,5892.12
DRV02615,39,4,51.3,1,3.5,94.0,7.1,1,0,73,Medium,10909.03
DRV02616,18,0,51.9,2,3.2,65.0,2.6,0,2,60,Medium,14291.68
DRV02617,26,8,65.9,0,0.9,39.7,6.6,2,1,81,Medium,12288.34
DRV02618,26,4,46.4,6,1.4,40.9,23.5,0,0,74,Medium,10755.96
DRV02619,43,2,55.9,3,2.2,30.6,16.6,0,0,78,Low,7772.06
DRV02620,46,16,72.8,3,4.6,101.6,19.7,1,1,60,Medium,11891.13
DRV02621,25,4,77.5,0,2.4,65.8,6.6,0,0,73,Medium,10080.13
DRV02622,46,4,66.8,9,10,48.1,16.9,0,3,21,High,20625.21
DRV02623,54,27,43.5,15,2.8,64.6,4.5,0,0,71,Medium,11353.2
DRV02624,41,13,40.3,0,2.6,50.8,9.8,2,0,80,Medium,10793.69
DRV02625,38,8,44.4,3,0.8,64.6,12.5,1,0,91,Low,7083.71
DRV02626,59,34,25,5,0.6,49.9,3.2,0,4,62,High,18620.77
DRV02627,29,6,66.9,1,3.7,26.8,6.2,1,0,83,Low,6665.62
DRV02628,47,24,57.5,0,3.9,41.1,4.6,0,0,100,Low,4859.89
DRV02629,58,19,56.2,7,6.1,28.6,11.9,0,0,78,Low,7074.34
DRV02630,38,18,53.7,0,1.0,54.2,7.0,1,1,86,Low,6495.89
DRV02631,40,20,64.2,9,4.6,52.2,7.1,1,0,72,Medium,11205.58
DRV02632,22,1,51.2,3,5.0,72.1,3.5,1,1,68,Medium,13205.59
DRV02633,45,1,73.8,0,5.6,47.1,6.5,0,0,82,Low,7164.91
DRV02634,59,13,30.8,2,1.5,30.6,6.0,0,0,94,Low,5496.08
DRV02635,28,9,46.4,8,7.6,18.8,4.2,0,0,70,Medium,10720.77
DRV02636,37,17,70.5,1,7.5,58.2,2.0,0,2,62,Medium,11706.79
DRV02637,63,42,37.6,5,1.2,36.2,8.7,0,1,87,Low,7635.94
DRV02638,18,0,44.4,2,3.1,59.6,14.1,0,1,72,Medium,13423.01
DRV02639,66,29,91.4,1,1.7,69.3,16.1,0,0,87,Low,6938.15
DRV02640,37,9,40.9,2,1.2,5,3.5,2,1,79,Medium,12041.82
DRV02641,70,33,53.0,10,2.7,56.4,21.3,0,0,66,Medium,10713.35
DRV02642,49,2,54.7,2,9.4,41.2,0.7,0,1,74,Medium,12125.9
DRV02643,32,4,35.2,0,3.1,63.1,8.5,1,1,77,Low,8387.02
DRV02644,62,15,74.9,3,1.7,15.0,20.0,0,0,85,Low,5852.79
DRV02645,48,27,25,0,1.4,36.7,3.9,1,2,83,Medium,11967.21
DRV02646,25,6,61.6,4,10,10.4,5.3,1,3,38,High,19581.77
DRV02647,19,0,52.1,20,3.0,27.8,19.0,0,0,38,High,17981.02
DRV02648,25,2,67.0,1,6.5,76.2,4.1,0,0,77,Low,6345.86
DRV02649,66,25,62.7,3,3.2,64.4,7.3,0,0,90,Low,5472.02
